transaction_id,transaction_date,procedure_type,registration_type,area_name,property_type,rooms,size_sqft,price_per_sqft_aed,transaction_value_aed,developer_name
TX1027443,2026-02-27,Sale,Existing Property,Dubai Hills Estate,Townhouse,1.0,2780.4,1718.1,4777116.0,
TX1027444,2026-02-27,Mortgage,Existing Property,Deira,Villa,1.0,4709.5,998.4,4701899.0,
TX1027445,2026-02-28,Mortgage,Off-Plan Property,Mirdif,Apartment,2.0,765.5,946.5,724536.0,Binghatti Developers
TX1027446,2026-02-28,Sale,Off-Plan Property,Deira,Villa,3.0,3978.4,949.5,3777524.0,Binghatti Developers
TX1027447,2026-02-28,Mortgage,Off-Plan Property,Dubai Silicon Oasis,Office,,1390.0,957.6,1331006.0,Meraas
TX1027448,2026-02-28,Sale,Off-Plan Property,Dubai Silicon Oasis,Apartment,2.0,861.4,1067.7,919719.0,Ellington Properties
TX1027449,2026-02-28,Mortgage,Existing Property,Palm Jumeirah,Land,,3705.6,3165.1,11728699.0,
TX1027450,2026-02-28,Sale,Existing Property,Dubai Sports City,Office,,2352.3,1124.6,2645346.0,
TX1027451,2026-02-28,Sale,Existing Property,Jumeirah Village Circle,Office,,3413.5,1122.3,3830824.0,
TX1027452,2026-02-28,Sale,Existing Property,DIFC,Apartment,0.0,1370.8,3371.1,4621269.0,
TX1027453,2026-02-28,Mortgage,Existing Property,Dubai Silicon Oasis,Apartment,5.0,1932.3,966.1,1866726.0,
TX1027454,2026-02-28,Sale,Off-Plan Property,Jumeirah Village Circle,Office,,4244.7,1161.3,4929325.0,Ellington Properties
TX1027455,2026-02-28,Mortgage,Existing Property,Jumeirah Lake Towers,Land,,4476.7,1721.9,7708234.0,
TX1027456,2026-02-28,Mortgage,Existing Property,Palm Jumeirah,Apartment,1.0,2157.3,2915.9,6290525.0,
TX1027457,2026-02-28,Sale,Off-Plan Property,Dubai Silicon Oasis,Office,,874.1,937.6,819489.0,Binghatti Developers
TX1027458,2026-02-28,Sale,Existing Property,Al Furjan,Apartment,3.0,1279.8,1391.3,1780588.0,
TX1027459,2026-02-28,Sale,Off-Plan Property,Business Bay,Townhouse,2.0,4205.6,1736.9,7304611.0,Emaar Properties
TX1027460,2026-02-28,Sale,Off-Plan Property,Dubai Sports City,Apartment,1.0,1119.2,993.7,1112162.0,Azizi Developments
TX1027461,2026-02-28,Sale,Existing Property,Dubai Marina,Apartment,1.0,1322.0,2013.3,2661522.0,
TX1027462,2026-02-28,Mortgage,Existing Property,Dubai Sports City,Apartment,2.0,2155.3,1207.6,2602678.0,
TX1027463,2026-02-28,Sale,Existing Property,Dubai Sports City,Villa,5.0,6308.9,1091.5,6885840.0,
TX1027464,2026-02-28,Sale,Existing Property,Jumeirah Lake Towers,Apartment,3.0,703.3,1988.0,1398178.0,
TX1027465,2026-02-28,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,1.0,2003.4,1605.9,3217240.0,Emaar Properties
TX1027466,2026-02-28,Mortgage,Existing Property,Mirdif,Villa,2.0,5883.2,1031.4,6067881.0,
TX1027467,2026-02-28,Sale,Off-Plan Property,DIFC,Apartment,1.0,544.8,3285.2,1789718.0,Nakheel
TX1027468,2026-02-28,Sale,Off-Plan Property,Palm Jumeirah,Villa,2.0,7175.4,3546.3,25445930.0,Sobha Realty
TX1027469,2026-02-28,Sale,Off-Plan Property,Jumeirah Village Circle,Apartment,2.0,1519.2,1188.2,1805034.0,Nakheel
TX1027470,2026-02-28,Mortgage,Existing Property,Dubai Marina,Apartment,2.0,1590.6,2676.0,4256421.0,
TX1027471,2026-02-28,Mortgage,Existing Property,Dubai Hills Estate,Townhouse,5.0,2527.0,1270.9,3211449.0,
TX1027472,2026-02-28,Sale,Off-Plan Property,DIFC,Apartment,1.0,2025.5,2723.0,5515534.0,Dubai Properties
TX1027473,2026-02-28,Sale,Off-Plan Property,Al Barsha,Apartment,4.0,1481.8,1170.2,1733976.0,Azizi Developments
TX1027474,2026-02-28,Sale,Off-Plan Property,Business Bay,Townhouse,5.0,2508.2,1293.5,3244421.0,Dubai Properties
TX1027475,2026-02-28,Sale,Existing Property,Jumeirah Village Circle,Apartment,1.0,855.4,1324.3,1132761.0,
TX1027476,2026-03-01,Sale,Existing Property,Mirdif,Office,,2265.8,1164.3,2638023.0,
TX1027477,2026-03-01,Sale,Off-Plan Property,Deira,Apartment,4.0,1276.8,949.1,1211770.0,Ellington Properties
TX1027478,2026-03-01,Mortgage,Existing Property,Al Furjan,Office,,2328.8,1094.3,2548395.0,
TX1027479,2026-03-01,Sale,Existing Property,Jumeirah Village Circle,Villa,2.0,6323.9,1179.2,7456995.0,
TX1027480,2026-03-01,Mortgage,Existing Property,Deira,Apartment,1.0,1245.2,836.6,1041778.0,
TX1027481,2026-03-01,Sale,Existing Property,Jumeirah Lake Towers,Apartment,2.0,1764.9,1660.8,2931282.0,
TX1027482,2026-03-01,Mortgage,Off-Plan Property,Mirdif,Apartment,3.0,701.8,926.7,650399.0,Danube Properties
TX1027483,2026-03-01,Gift,Existing Property,DIFC,Office,,4187.5,2650.7,11099956.0,
TX1027484,2026-03-01,Gift,Off-Plan Property,Jumeirah Lake Towers,Townhouse,1.0,2054.3,1451.6,2981962.0,Damac Properties
TX1027485,2026-03-01,Sale,Off-Plan Property,Palm Jumeirah,Apartment,3.0,1179.5,3153.6,3719740.0,Nakheel
TX1027486,2026-03-01,Sale,Existing Property,Dubai Marina,Townhouse,2.0,4426.9,2286.1,10120056.0,
TX1027487,2026-03-01,Sale,Existing Property,Mirdif,Office,,1784.1,1002.7,1788967.0,
TX1027488,2026-03-01,Sale,Existing Property,Dubai Marina,Land,,7030.4,2473.3,17388452.0,
TX1027489,2026-03-01,Sale,Off-Plan Property,Al Furjan,Townhouse,1.0,3462.3,1203.3,4166188.0,Ellington Properties
TX1027490,2026-03-01,Gift,Off-Plan Property,Business Bay,Apartment,0.0,1590.2,2117.0,3366285.0,Ellington Properties
TX1027491,2026-03-01,Sale,Off-Plan Property,Mirdif,Townhouse,1.0,2916.4,1140.4,3325860.0,Meraas
TX1027492,2026-03-01,Sale,Existing Property,Jumeirah Lake Towers,Apartment,3.0,1431.9,1666.6,2386390.0,
TX1027493,2026-03-01,Sale,Off-Plan Property,DIFC,Villa,0.0,3691.7,3228.0,11916596.0,Azizi Developments
TX1027494,2026-03-01,Sale,Off-Plan Property,Arabian Ranches,Apartment,2.0,976.5,1491.9,1456919.0,Dubai Properties
TX1027495,2026-03-01,Sale,Off-Plan Property,Mirdif,Land,,5605.1,1138.4,6380794.0,Dubai Properties
TX1027496,2026-03-01,Sale,Off-Plan Property,Arabian Ranches,Townhouse,2.0,2851.1,1623.7,4629510.0,Emaar Properties
TX1027497,2026-03-01,Sale,Off-Plan Property,Business Bay,Land,,13372.1,1545.3,20663606.0,Emaar Properties
TX1027498,2026-03-01,Sale,Off-Plan Property,Dubai Sports City,Townhouse,4.0,2059.1,1059.3,2181212.0,Ellington Properties
TX1027499,2026-03-01,Sale,Off-Plan Property,Downtown Dubai,Apartment,2.0,1023.7,1960.4,2006952.0,Binghatti Developers
TX1027500,2026-03-01,Mortgage,Off-Plan Property,Jumeirah Lake Towers,Townhouse,0.0,3161.2,1486.1,4697733.0,Damac Properties
TX1027501,2026-03-01,Mortgage,Existing Property,Jumeirah Lake Towers,Office,,4287.7,1544.0,6619951.0,
TX1027502,2026-03-01,Mortgage,Existing Property,DIFC,Office,,2147.8,2833.0,6084677.0,
TX1027503,2026-03-01,Sale,Existing Property,Deira,Office,,4690.2,952.7,4468318.0,
TX1027504,2026-03-01,Mortgage,Existing Property,Al Furjan,Townhouse,2.0,2547.8,1347.5,3433221.0,
TX1027505,2026-03-01,Sale,Existing Property,Jumeirah Village Circle,Land,,5791.5,1025.5,5939272.0,
TX1027506,2026-03-01,Sale,Off-Plan Property,Dubai Hills Estate,Townhouse,3.0,3139.8,1341.3,4211361.0,Dubai Properties
TX1027507,2026-03-01,Sale,Off-Plan Property,Downtown Dubai,Townhouse,3.0,2174.2,2520.3,5479544.0,Sobha Realty
TX1027508,2026-03-01,Mortgage,Off-Plan Property,Mirdif,Apartment,1.0,1344.1,1159.8,1558833.0,Binghatti Developers
TX1027509,2026-03-01,Mortgage,Existing Property,Business Bay,Apartment,0.0,1049.5,1887.0,1980286.0,
TX1027510,2026-03-01,Sale,Off-Plan Property,Jumeirah Village Circle,Townhouse,1.0,4183.9,1029.6,4307584.0,Sobha Realty
TX1027511,2026-03-01,Sale,Existing Property,Dubai Marina,Apartment,2.0,755.8,2288.4,1729524.0,
TX1027512,2026-03-01,Mortgage,Existing Property,Dubai Silicon Oasis,Apartment,2.0,1991.8,1077.7,2146656.0,
TX1027513,2026-03-01,Sale,Existing Property,Al Furjan,Townhouse,2.0,3824.6,1643.7,6286360.0,
TX1027514,2026-03-01,Sale,Existing Property,Arabian Ranches,Apartment,4.0,1846.4,1668.4,3080397.0,
TX1027515,2026-03-01,Sale,Existing Property,Business Bay,Office,,4414.5,1939.5,8562060.0,
TX1027516,2026-03-01,Sale,Existing Property,Palm Jumeirah,Apartment,2.0,951.8,3253.7,3096706.0,
TX1027517,2026-03-01,Sale,Off-Plan Property,Jumeirah Lake Towers,Townhouse,5.0,2769.3,1326.0,3672053.0,Sobha Realty
TX1027518,2026-03-01,Sale,Off-Plan Property,Downtown Dubai,Villa,2.0,6810.8,2176.5,14823726.0,Damac Properties
TX1027519,2026-03-01,Mortgage,Off-Plan Property,Dubai Marina,Apartment,0.0,1701.1,1892.6,3219607.0,Dubai Properties
TX1027520,2026-03-01,Sale,Existing Property,Arabian Ranches,Apartment,0.0,1287.9,1676.3,2158869.0,
TX1027521,2026-03-01,Mortgage,Existing Property,Mirdif,Apartment,1.0,1176.6,833.3,980403.0,
TX1027522,2026-03-01,Sale,Off-Plan Property,Dubai Marina,Townhouse,3.0,2661.9,1640.2,4366080.0,Ellington Properties
TX1027523,2026-03-01,Sale,Off-Plan Property,Mirdif,Apartment,3.0,1526.8,1072.3,1637303.0,Danube Properties
TX1027524,2026-03-01,Sale,Existing Property,Mirdif,Apartment,3.0,826.8,1085.5,897561.0,
TX1027525,2026-03-01,Mortgage,Existing Property,Business Bay,Villa,1.0,8941.9,2004.5,17923972.0,
TX1027526,2026-03-01,Sale,Off-Plan Property,Dubai Sports City,Apartment,1.0,1727.7,1190.5,2056787.0,Meraas
TX1027527,2026-03-01,Mortgage,Existing Property,Al Furjan,Villa,3.0,8737.0,1242.5,10856138.0,
TX1027528,2026-03-01,Sale,Existing Property,Arabian Ranches,Villa,2.0,8564.9,1584.1,13567496.0,
TX1027529,2026-03-01,Sale,Existing Property,Dubai Silicon Oasis,Land,,2253.3,955.5,2152929.0,
TX1027530,2026-03-01,Sale,Off-Plan Property,Downtown Dubai,Apartment,5.0,1020.4,2368.9,2417267.0,Dubai Properties
TX1027531,2026-03-01,Sale,Existing Property,Dubai Sports City,Villa,1.0,8285.6,1123.5,9308562.0,
TX1027532,2026-03-01,Sale,Off-Plan Property,Al Furjan,Apartment,3.0,1376.4,1279.1,1760615.0,Damac Properties
TX1027533,2026-03-01,Sale,Off-Plan Property,Al Barsha,Apartment,1.0,1359.4,1277.8,1736999.0,Nakheel
TX1027534,2026-03-01,Sale,Off-Plan Property,Palm Jumeirah,Office,,2804.4,3180.3,8918929.0,Dubai Properties
TX1027535,2026-03-01,Mortgage,Off-Plan Property,Dubai Marina,Villa,0.0,3005.2,2173.4,6531340.0,Meraas
TX1027536,2026-03-01,Mortgage,Off-Plan Property,Jumeirah Lake Towers,Townhouse,1.0,3317.6,1667.0,5530510.0,Ellington Properties
TX1027537,2026-03-01,Mortgage,Off-Plan Property,Downtown Dubai,Apartment,3.0,817.1,2773.7,2266419.0,Ellington Properties
TX1027538,2026-03-01,Sale,Off-Plan Property,Arabian Ranches,Apartment,1.0,1748.7,1393.0,2435837.0,Dubai Properties
TX1027539,2026-03-01,Sale,Existing Property,Dubai Marina,Apartment,1.0,1160.5,2429.3,2819223.0,
TX1027540,2026-03-01,Sale,Existing Property,Dubai Sports City,Apartment,4.0,649.0,1156.9,750870.0,
TX1027541,2026-03-01,Sale,Off-Plan Property,Arabian Ranches,Townhouse,3.0,3492.0,1215.1,4243009.0,Emaar Properties
TX1027542,2026-03-01,Gift,Existing Property,DIFC,Apartment,2.0,1362.6,2898.9,3950078.0,
TX1027543,2026-03-01,Sale,Off-Plan Property,Jumeirah Lake Towers,Land,,11152.5,1530.7,17070781.0,Dubai Properties
TX1027544,2026-03-01,Sale,Existing Property,Business Bay,Apartment,4.0,1125.2,1634.0,1838684.0,
TX1027545,2026-03-01,Mortgage,Off-Plan Property,Dubai Hills Estate,Villa,2.0,5834.4,1969.9,11492909.0,Sobha Realty
TX1027546,2026-03-01,Sale,Existing Property,Jumeirah Lake Towers,Apartment,2.0,456.5,1775.1,810405.0,
TX1027547,2026-03-01,Sale,Off-Plan Property,DIFC,Land,,6972.8,2755.0,19210177.0,Danube Properties
TX1027548,2026-03-01,Mortgage,Existing Property,Palm Jumeirah,Office,,2493.1,4800.2,11967330.0,
TX1027549,2026-03-01,Gift,Off-Plan Property,Jumeirah Lake Towers,Land,,8868.9,1436.8,12742826.0,Nakheel
TX1027550,2026-03-01,Sale,Existing Property,Al Barsha,Apartment,5.0,1351.1,1118.2,1510892.0,
TX1027551,2026-03-01,Mortgage,Existing Property,Jumeirah Lake Towers,Office,,4537.3,1655.8,7512979.0,
TX1027552,2026-03-01,Mortgage,Existing Property,Jumeirah Lake Towers,Villa,4.0,4039.0,1659.4,6702454.0,
TX1027553,2026-03-01,Sale,Off-Plan Property,Al Furjan,Townhouse,0.0,4229.8,1201.5,5082142.0,Emaar Properties
TX1027554,2026-03-01,Mortgage,Existing Property,DIFC,Office,,2844.7,3078.8,8758414.0,
TX1027555,2026-03-01,Sale,Existing Property,Jumeirah Lake Towers,Villa,5.0,4044.9,1962.8,7939488.0,
TX1027556,2026-03-01,Sale,Existing Property,Deira,Apartment,4.0,2073.6,986.1,2044833.0,
TX1027557,2026-03-02,Mortgage,Existing Property,DIFC,Apartment,3.0,1268.1,3908.8,4956624.0,
TX1027558,2026-03-02,Sale,Existing Property,Downtown Dubai,Apartment,1.0,2171.2,3150.5,6840154.0,
TX1027559,2026-03-02,Sale,Off-Plan Property,Business Bay,Apartment,5.0,1931.6,1737.5,3356220.0,Azizi Developments
TX1027560,2026-03-02,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,2.0,1843.1,1832.6,3377587.0,Nakheel
TX1027561,2026-03-02,Sale,Existing Property,Dubai Marina,Apartment,1.0,1787.7,2001.6,3578142.0,
TX1027562,2026-03-02,Sale,Existing Property,Dubai Hills Estate,Apartment,2.0,1368.2,2054.6,2811071.0,
TX1027563,2026-03-02,Sale,Off-Plan Property,Deira,Apartment,2.0,1758.2,894.2,1572205.0,Nakheel
TX1027564,2026-03-02,Mortgage,Existing Property,Dubai Sports City,Apartment,1.0,2101.1,1293.5,2717752.0,
TX1027565,2026-03-02,Sale,Off-Plan Property,Al Barsha,Apartment,4.0,1622.5,1325.8,2151101.0,Dubai Properties
TX1027566,2026-03-02,Sale,Existing Property,Dubai Sports City,Townhouse,1.0,3792.7,987.5,3745316.0,
TX1027567,2026-03-02,Sale,Existing Property,Dubai Marina,Office,,4642.7,2534.8,11768531.0,
TX1027568,2026-03-02,Mortgage,Off-Plan Property,Al Barsha,Villa,5.0,2725.7,1158.4,3157370.0,Binghatti Developers
TX1027569,2026-03-02,Sale,Off-Plan Property,Arabian Ranches,Townhouse,1.0,3605.7,1211.9,4369705.0,Damac Properties
TX1027570,2026-03-02,Sale,Existing Property,Al Barsha,Office,,3669.3,1409.0,5170118.0,
TX1027571,2026-03-02,Mortgage,Off-Plan Property,Mirdif,Villa,2.0,5109.6,1018.9,5206038.0,Nakheel
TX1027572,2026-03-02,Sale,Off-Plan Property,Palm Jumeirah,Land,,14617.5,4145.1,60591070.0,Damac Properties
TX1027573,2026-03-02,Sale,Off-Plan Property,Jumeirah Village Circle,Land,,9003.3,1162.0,10461512.0,Azizi Developments
TX1027574,2026-03-02,Mortgage,Existing Property,Downtown Dubai,Apartment,2.0,483.4,2609.6,1261469.0,
TX1027575,2026-03-02,Mortgage,Off-Plan Property,Jumeirah Village Circle,Apartment,3.0,1662.3,1070.8,1779997.0,Danube Properties
TX1027576,2026-03-02,Sale,Existing Property,Palm Jumeirah,Apartment,2.0,1421.4,4954.8,7042702.0,
TX1027577,2026-03-02,Sale,Existing Property,Dubai Marina,Apartment,1.0,1725.6,2258.7,3897531.0,
TX1027578,2026-03-02,Sale,Off-Plan Property,DIFC,Land,,14341.7,2818.3,40419503.0,Binghatti Developers
TX1027579,2026-03-02,Mortgage,Existing Property,Dubai Sports City,Apartment,2.0,2088.7,966.7,2019183.0,
TX1027580,2026-03-02,Sale,Off-Plan Property,Al Barsha,Land,,13699.4,1304.3,17867614.0,Nakheel
TX1027581,2026-03-02,Mortgage,Off-Plan Property,Dubai Sports City,Office,,1123.0,995.6,1118005.0,Meraas
TX1027582,2026-03-02,Sale,Existing Property,Dubai Marina,Townhouse,2.0,3815.5,2369.0,9038898.0,
TX1027583,2026-03-02,Sale,Off-Plan Property,Jumeirah Village Circle,Apartment,2.0,1284.7,1065.3,1368592.0,Emaar Properties
TX1027584,2026-03-02,Sale,Existing Property,Dubai Marina,Office,,1954.5,2571.0,5025181.0,
TX1027585,2026-03-02,Sale,Existing Property,Al Barsha,Office,,3140.6,1353.0,4249143.0,
TX1027586,2026-03-02,Mortgage,Existing Property,DIFC,Apartment,3.0,541.4,2872.7,1555206.0,
TX1027587,2026-03-02,Sale,Existing Property,Business Bay,Apartment,3.0,2107.5,1891.6,3986437.0,
TX1027588,2026-03-02,Sale,Off-Plan Property,Business Bay,Office,,952.3,1854.0,1765455.0,Binghatti Developers
TX1027589,2026-03-02,Sale,Off-Plan Property,Jumeirah Village Circle,Apartment,1.0,2074.6,1139.4,2363725.0,Dubai Properties
TX1027590,2026-03-02,Mortgage,Off-Plan Property,Dubai Silicon Oasis,Land,,4272.6,1121.0,4789490.0,Ellington Properties
TX1027591,2026-03-02,Sale,Off-Plan Property,Dubai Marina,Apartment,3.0,919.7,1892.7,1740617.0,Danube Properties
TX1027592,2026-03-02,Sale,Off-Plan Property,Dubai Sports City,Apartment,1.0,2000.6,1098.8,2198229.0,Sobha Realty
TX1027593,2026-03-02,Gift,Existing Property,Al Barsha,Office,,4523.8,1428.3,6461195.0,
TX1027594,2026-03-02,Sale,Off-Plan Property,Palm Jumeirah,Apartment,3.0,1284.6,3710.4,4766336.0,Azizi Developments
TX1027595,2026-03-02,Sale,Existing Property,Al Furjan,Apartment,1.0,1552.7,1223.2,1899287.0,
TX1027596,2026-03-02,Sale,Off-Plan Property,Al Barsha,Apartment,2.0,949.6,1171.0,1112032.0,Damac Properties
TX1027597,2026-03-02,Sale,Existing Property,Business Bay,Apartment,3.0,812.8,2123.9,1726201.0,
TX1027598,2026-03-02,Sale,Off-Plan Property,Dubai Marina,Apartment,2.0,1099.8,1596.6,1755989.0,Sobha Realty
TX1027599,2026-03-02,Sale,Existing Property,Al Furjan,Townhouse,2.0,2164.3,1200.7,2598812.0,
TX1027600,2026-03-02,Sale,Off-Plan Property,Dubai Marina,Land,,9664.0,1765.9,17065382.0,Azizi Developments
TX1027601,2026-03-02,Sale,Existing Property,Al Furjan,Apartment,1.0,487.8,1378.8,672562.0,
TX1027602,2026-03-02,Sale,Existing Property,Arabian Ranches,Apartment,1.0,821.3,1590.6,1306404.0,
TX1027603,2026-03-02,Mortgage,Existing Property,Jumeirah Village Circle,Land,,9523.1,1190.6,11338306.0,
TX1027604,2026-03-02,Mortgage,Off-Plan Property,Dubai Silicon Oasis,Apartment,4.0,696.0,1021.4,710852.0,Ellington Properties
TX1027605,2026-03-02,Mortgage,Existing Property,Dubai Hills Estate,Apartment,2.0,1864.4,1943.2,3622842.0,
TX1027606,2026-03-02,Sale,Existing Property,Al Furjan,Townhouse,0.0,4089.5,1182.0,4833936.0,
TX1027607,2026-03-02,Sale,Existing Property,Dubai Hills Estate,Apartment,3.0,683.6,2282.6,1560305.0,
TX1027608,2026-03-02,Sale,Existing Property,Dubai Marina,Townhouse,3.0,2397.3,1871.4,4486307.0,
TX1027609,2026-03-02,Sale,Off-Plan Property,Dubai Marina,Apartment,2.0,1170.5,2269.4,2656469.0,Meraas
TX1027610,2026-03-02,Mortgage,Existing Property,Mirdif,Villa,3.0,6572.3,1001.3,6580880.0,
TX1027611,2026-03-02,Sale,Existing Property,DIFC,Apartment,3.0,1768.5,2952.3,5221235.0,
TX1027612,2026-03-02,Mortgage,Existing Property,Dubai Marina,Apartment,0.0,1727.1,1625.1,2806647.0,
TX1027613,2026-03-02,Sale,Off-Plan Property,Jumeirah Village Circle,Apartment,2.0,1831.4,1179.8,2160622.0,Sobha Realty
TX1027614,2026-03-02,Sale,Off-Plan Property,Dubai Marina,Apartment,0.0,1409.2,2089.5,2944494.0,Meraas
TX1027615,2026-03-02,Sale,Off-Plan Property,Arabian Ranches,Apartment,4.0,648.8,1439.4,933955.0,Ellington Properties
TX1027616,2026-03-02,Sale,Off-Plan Property,Arabian Ranches,Apartment,3.0,951.3,1245.4,1184698.0,Binghatti Developers
TX1027617,2026-03-02,Gift,Existing Property,Al Furjan,Apartment,2.0,1019.8,1235.8,1260243.0,
TX1027618,2026-03-02,Mortgage,Off-Plan Property,Dubai Sports City,Villa,3.0,4498.1,962.6,4329871.0,Ellington Properties
TX1027619,2026-03-02,Sale,Off-Plan Property,Jumeirah Village Circle,Townhouse,1.0,3964.5,1315.2,5214095.0,Danube Properties
TX1027620,2026-03-02,Mortgage,Existing Property,Downtown Dubai,Apartment,3.0,2082.7,3229.3,6725885.0,
TX1027621,2026-03-02,Sale,Existing Property,Arabian Ranches,Office,,460.4,1713.7,789049.0,
TX1027622,2026-03-02,Sale,Existing Property,Dubai Silicon Oasis,Apartment,1.0,755.4,1055.1,796977.0,
TX1027623,2026-03-03,Mortgage,Existing Property,Al Furjan,Apartment,3.0,1731.2,1570.7,2719212.0,
TX1027624,2026-03-03,Sale,Off-Plan Property,Palm Jumeirah,Office,,956.3,3900.8,3730164.0,Emaar Properties
TX1027625,2026-03-03,Sale,Off-Plan Property,Jumeirah Village Circle,Villa,3.0,3510.3,942.1,3307097.0,Sobha Realty
TX1027626,2026-03-03,Sale,Existing Property,Downtown Dubai,Apartment,1.0,1202.7,2263.1,2721953.0,
TX1027627,2026-03-03,Sale,Existing Property,Downtown Dubai,Apartment,2.0,1860.0,3306.8,6150588.0,
TX1027628,2026-03-03,Sale,Existing Property,Dubai Silicon Oasis,Land,,2250.9,1077.3,2424860.0,
TX1027629,2026-03-03,Sale,Existing Property,Al Barsha,Office,,1739.8,1362.3,2370076.0,
TX1027630,2026-03-03,Sale,Existing Property,Jumeirah Lake Towers,Office,,2915.8,1630.3,4753568.0,
TX1027631,2026-03-03,Mortgage,Existing Property,Al Barsha,Apartment,3.0,2015.5,1331.6,2683853.0,
TX1027632,2026-03-03,Sale,Off-Plan Property,Mirdif,Townhouse,4.0,2155.3,1065.7,2296951.0,Emaar Properties
TX1027633,2026-03-03,Sale,Off-Plan Property,Dubai Silicon Oasis,Apartment,3.0,1829.5,976.6,1786657.0,Binghatti Developers
TX1027634,2026-03-03,Sale,Off-Plan Property,Dubai Sports City,Apartment,3.0,533.2,1032.6,550568.0,Sobha Realty
TX1027635,2026-03-03,Mortgage,Off-Plan Property,Dubai Hills Estate,Villa,3.0,8404.9,2280.0,19162887.0,Azizi Developments
TX1027636,2026-03-03,Sale,Off-Plan Property,Mirdif,Apartment,3.0,1983.4,1099.0,2179705.0,Ellington Properties
TX1027637,2026-03-03,Mortgage,Existing Property,Dubai Silicon Oasis,Apartment,2.0,2158.2,568.8,1227553.0,
TX1027638,2026-03-03,Gift,Existing Property,Business Bay,Apartment,2.0,930.6,2229.6,2074895.0,
TX1027639,2026-03-03,Sale,Off-Plan Property,Mirdif,Apartment,4.0,696.1,1046.5,728483.0,Meraas
TX1027640,2026-03-03,Mortgage,Off-Plan Property,Business Bay,Apartment,3.0,1729.1,1601.1,2768440.0,Meraas
TX1027641,2026-03-03,Mortgage,Existing Property,Business Bay,Apartment,3.0,1762.0,1781.5,3139034.0,
TX1027642,2026-03-03,Sale,Off-Plan Property,Dubai Sports City,Villa,2.0,8336.7,977.6,8150281.0,Azizi Developments
TX1027643,2026-03-03,Mortgage,Existing Property,Palm Jumeirah,Apartment,1.0,1774.9,3965.4,7038126.0,
TX1027644,2026-03-03,Sale,Off-Plan Property,Dubai Hills Estate,Townhouse,1.0,2860.5,1901.3,5438793.0,Danube Properties
TX1027645,2026-03-03,Sale,Off-Plan Property,Dubai Silicon Oasis,Villa,2.0,2597.9,834.3,2167469.0,Damac Properties
TX1027646,2026-03-03,Sale,Existing Property,Business Bay,Apartment,4.0,1639.2,1739.4,2851151.0,
TX1027647,2026-03-03,Sale,Existing Property,Downtown Dubai,Townhouse,1.0,2903.8,2706.1,7858038.0,
TX1027648,2026-03-03,Mortgage,Off-Plan Property,Jumeirah Lake Towers,Apartment,1.0,1071.7,1371.1,1469323.0,Azizi Developments
TX1027649,2026-03-03,Sale,Existing Property,Dubai Hills Estate,Office,,632.9,1836.4,1162220.0,
TX1027650,2026-03-03,Sale,Existing Property,Deira,Townhouse,2.0,2841.8,902.7,2565325.0,
TX1027651,2026-03-03,Sale,Existing Property,DIFC,Apartment,3.0,1622.5,3070.1,4981179.0,
TX1027652,2026-03-03,Sale,Off-Plan Property,Dubai Marina,Land,,5706.5,2330.5,13298837.0,Nakheel
